SampleID,SampleBarcode,Collection_Label,Field_Site,CollectionDate,Sample_Type,Habitat,Host,Trophic,Accessioned,PI,Metadata,Lat,Long,Processing,Storage_Room,Storage_Location,FreezerBox,Container_Size,Notes
WMEA_00908_An_M2,00908,InvertType3A-M2,M2,10/25/2018,MarineInvert,Marine,Animal,Unknown,Yes,Craig,Hyrtios sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00909_An_M2,00909,InvertType3B-M2,M2,10/25/2018,MarineInvert,Marine,Animal,Unknown,Yes,Craig,Hyrtios sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00910_An_M2,00910,InvertType3C-M2,M2,10/25/2018,MarineInvert,Marine,Animal,Unknown,Yes,Craig,Hyrtios sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00911_An_M2,00911,InvertType4A-M2-in,M2,10/25/2018,MarineInvert,Marine,Animal,Unknown,Yes,Craig,Tripneustestes sp shell contents,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00912_An_M2,00912,InvertType4B-M2-in,M2,10/25/2018,MarineInvert,Marine,Animal,Unknown,Yes,Craig,Tripneustestes sp shell contents,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00913_An_M2,00913,InvertType4C-M2-in,M2,10/25/2018,MarineInvert,Marine,Animal,Unknown,Yes,Craig,Tripneustestes sp shell contents,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00914_An_M2,00914,CoralType1A-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Cauliflower red,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00915_An_M2,00915,CoralType1B-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Cauliflower red,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00916_An_M2,00916,CoralType1C-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Cauliflower red,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00917_An_M2,00917,CoralType2A-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Ground yellow,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00918_An_M2,00918,CoralType2B-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Ground yellow,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00919_An_M2,00919,CoralType2C-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Ground yellow,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00920_An_M2,00920,CoralType3A-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Rice,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00921_An_M2,00921,CoralType3B-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Rice,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00922_An_M2,00922,CoralType3C-M2,M2,10/25/2018,Coral,Marine,Animal,Unknown,Yes,Craig,Rice,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00923_No_M2,00923,WaterShallowA-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,subsurface,21.63852,-158.07062,Filter,,,,,
WMEA_00924_No_M2,00924,WaterShallowB-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,subsurface,21.63852,-158.07062,Filter,,,,,
WMEA_00925_No_M2,00925,WaterShallowC-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,subsurface,21.63852,-158.07062,Filter,,,,,
WMEA_00926_No_M2,00926,WaterShallowD-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,subsurface,21.63852,-158.07062,Filter,,,,,
WMEA_00927_No_M2,00927,WaterShallowE-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,subsurface,21.63852,-158.07062,Filter,,,,,
WMEA_00928_No_M2,00928,WaterDeepA-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,8m and 1m from bottom,21.63852,-158.07062,Filter,,,,,
WMEA_00929_No_M2,00929,WaterDeepB-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,8m and 1m from bottom,21.63852,-158.07062,Filter,,,,,
WMEA_00930_No_M2,00930,WaterDeepC-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,8m and 1m from bottom,21.63852,-158.07062,Filter,,,,,
WMEA_00931_No_M2,00931,WaterDeepD-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,8m and 1m from bottom,21.63852,-158.07062,Filter,,,,,
WMEA_00932_No_M2,00932,WaterDeepE-M2,M2,10/25/2018,Water,Marine,Nonhost,Environmental,No,Kiana,8m and 1m from bottom,21.63852,-158.07062,Filter,,,,,
WMEA_00933_No_M2,00933,RockSwab1A-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00934_No_M2,00934,RockSwab1B-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00935_No_M2,00935,RockSwab1C-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00936_No_M2,00936,RockSwab2A-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00937_No_M2,00937,RockSwab2B-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00938_No_M2,00938,RockSwab2C-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00939_No_M2,00939,RockSwab3A-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00940_No_M2,00940,RockSwab3B-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00941_No_M2,00941,RockSwab3C-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00942_No_M2,00942,RockSwab4A-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00943_No_M2,00943,RockSwab4B-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00944_No_M2,00944,RockSwab4C-M2,M2,10/25/2018,RockSwab,Marine,Nonhost,Environmental,Yes,Craig,submerged boulders,21.63852,-158.07062,NA,,,,,
WMEA_00945_Pl_M2,00945,Limu1A-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Neomeris sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00946_Pl_M2,00946,Limu1B-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Neomeris sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00947_Pl_M2,00947,Limu1C-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Neomeris sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00948_Pl_M2,00948,Limu2A-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Geliadiella sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00949_Pl_M2,00949,Limu2B-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Geliadiella sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00950_Pl_M2,00950,Limu2C-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Geliadiella sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00951_Pl_M2,00951,Limu3A-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Dictyoda sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00952_Pl_M2,00952,Limu3B-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Dictyoda sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00953_Pl_M2,00953,Limu3C-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Dictyoda sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00954_Pl_M2,00954,Limu4A-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Halemedia discoidea,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00955_Pl_M2,00955,Limu4B-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Halemedia discoidea,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00956_Pl_M2,00956,Limu4C-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Halemedia discoidea,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00957_Pl_M2,00957,Limu5A-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Tiagora sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00958_Pl_M2,00958,Limu5B-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Tiagora sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00959_Pl_M2,00959,Limu5C-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Tiagora sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00960_Pl_M2,00960,Limu6A-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Acanthophora sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00961_Pl_M2,00961,Limu6B-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Acanthophora sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00962_Pl_M2,00962,Limu6C-M2,M2,10/25/2018,MacroAlga,Marine,Plant,PrimaryProducer,Yes,Anthony,Acanthophora sp,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00963_Pl_M2,00963,CCAType1A-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Red,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00964_Pl_M2,00964,CCAType1B-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Red,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00965_Pl_M2,00965,CCAType1C-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Red,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00966_Pl_M2,00966,CCAType2A-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Purple,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00967_Pl_M2,00967,CCAType2B-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Purple,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00968_Pl_M2,00968,CCAType2C-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Purple,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00969_Pl_M2,00969,CCAType3A-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Pink,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00970_Pl_M2,00970,CCAType3B-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Pink,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00971_Pl_M2,00971,CCAType3C-M2,M2,10/25/2018,CCA,Marine,Plant,PrimaryProducer,Yes,Anthony,Pink,21.63852,-158.07062,FreezeDry,DryCabinet,,,,
WMEA_00972_Pl_6,00972,MonocotSwabA,6,11/8/2018,MonocotLeafSwab,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Guinea grass,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_00973_Pl_6,00973,MonocotSwabB,6,11/8/2018,MonocotLeafSwab,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Palm sp.,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_00974_Pl_6,00974,MonocotSwabC,6,11/8/2018,MonocotLeafSwab,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,"Grass, prostrate",21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_00975_Pl_6,00975,MonocotFlowerA,6,11/8/2018,MonocotFlower,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,"Fruit/Flower combined, Guinea grass",21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00976_Pl_6,00976,MonocotFlowerC,6,11/8/2018,MonocotFlower,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00977_Pl_6,00977,MossA,6,11/8/2018,MossThallus,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,Spiky,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00978_Pl_6,00978,MossB,6,11/8/2018,MossThallus,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,"Flat leaf, clumps",21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00979_Pl_6,00979,MossC,6,11/8/2018,MossThallus,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,"Flat leaf, crawl/spreads",21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00980_Pl_6,00980,LichenA,6,11/8/2018,LichenThallus,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,Light green w/ whitish discs,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00981_Pl_6,00981,LichenB,6,11/8/2018,LichenThallus,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,"Flat, frilly, white",21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00982_Pl_6,00982,LichenC,6,11/8/2018,LichenThallus,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,"Greenish, small black spots/cups",21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00983_No_6,00983,RockSwabA,6,11/8/2018,RockSwab,Terrestrial,Nonhost,Environmental,Yes,Anthony,,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_00984_No_6,00984,RockSwabB,6,11/8/2018,RockSwab,Terrestrial,Nonhost,Environmental,Yes,Anthony,,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_00985_No_6,00985,RockSwabC,6,11/8/2018,RockSwab,Terrestrial,Nonhost,Environmental,Yes,Anthony,,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_00986_An_6,00986,TerrGastroA,6,11/8/2018,TerrestrialGastropod,Terrestrial,Animal,Detritivore/ Herbivore/Carnivore,Yes,Matt,Giant African,21.64051,-158.06264,NA,,,,,
WMEA_00987_An_6,00987,TerrGastroB,6,11/8/2018,TerrestrialGastropod,Terrestrial,Animal,Detritivore/ Herbivore/Carnivore,Yes,Matt,Giant African,21.64051,-158.06264,NA,,,,,
WMEA_00988_An_6,00988,TerrGastroC,6,11/8/2018,TerresrialGastropod,Terrestrial,Animal,Detritivore/ Herbivore/Carnivore,Yes,Matt,Giant African,21.64051,-158.06264,NA,,,,,
WMEA_00989_Pl_6,00989,MonocotStemA,6,11/8/2018,MonocotStem,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Megathyrsus maximus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00990_Pl_6,00990,MonocotStemB,6,11/8/2018,MonocotStem,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Phoenix sp,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00991_Pl_6,00991,MonocotStemC,6,11/8/2018,MonocotStem,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,grass sp,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00992_Pl_6,00992,DicotFlowerA,6,11/8/2018,DicotFlower,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Hibiscus tiliaceus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00993_Pl_6,00993,DicotFlowerB,6,11/8/2018,DicotFlower,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Leucaena leucocephala,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00994_Pl_6,00994,DicotFlowerC,6,11/8/2018,DicotFlower,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Thespesia populnea,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00995_Pl_6,00995,DicotFruitA,6,11/8/2018,DicotFruit,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Hibiscus tiliaceus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00996_Pl_6,00996,DicotFruitB,6,11/8/2018,DicotFruit,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Leucaena leucocephala,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00997_Pl_6,00997,DicotFruitC,6,11/8/2018,DicotFruit,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Thespesia populnea,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00998_Pl_6,00998,DicotLeafA,6,11/8/2018,DicotLeaf,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Hibiscus tiliaceus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_00999_Pl_6,00999,DicotLeafB,6,11/8/2018,DicotLeaf,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Leucaena leucocephala,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01000_Pl_6,01000,DicotLeafC,6,11/8/2018,DicotLeaf,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Thespesia populnea,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01001_Pl_6,01001,DicotSwabA,6,11/8/2018,DicotLeafSwab,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Hibiscus tiliaceus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_01002_Pl_6,01002,DicotSwabB,6,11/8/2018,DicotLeafSwab,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Leucaena leucocephala,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_01003_Pl_6,01003,DicotSwabC,6,11/8/2018,DicotLeafSwab,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Thespesia populnea,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,2ml,
WMEA_01004_Pl_6,01004,DicotStemA,6,11/8/2018,DicotStem,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Hibiscus tiliaceus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01005_Pl_6,01005,DicotStemB,6,11/8/2018,DicotStem,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Leucaena leucocephala,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01006_Pl_6,01006,DicotStemC,6,11/8/2018,DicotStem,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Thespesia populnea,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01007_Fu_6,01007,MushroomA,6,11/8/2018,Mushroom,Terrestrial,Fungus,Detritovore,,Anthony,Geastrom,21.64051,-158.06264,FreezeDry,,,,,
WMEA_01008_Fu_6,01008,MushroomB,6,11/8/2018,Mushroom,Terrestrial,Fungus,Detritovore,Yes,Anthony,Mycena sp.,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01009_Fu_6,01009,MushroomC,6,11/8/2018,Mushroom,Terrestrial,Fungus,Detritovore,Yes,Anthony,Auricularia sp.,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01010_Pl_6,01010,DicotRootA,6,11/8/2018,DicotRoot,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,Hibiscus tiliaceus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01011_Pl_6,01011,DicotRootB,6,11/8/2018,DicotRoot,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,Leucaena leucocephala,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01012_Pl_6,01012,DicotRootC,6,11/8/2018,DicotRoot,Terrestrial,Plant,PrimaryProducer,Yes,Nicole,Thespesia populnea,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01013_Pl_6,01013,MonocotLeafA,6,11/8/2018,MonocotLeaf,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Megathyrsus maximus,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01014_Pl_6,01014,MonocotLeafB,6,11/8/2018,MonocotLeaf,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,Phoenix sp,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01015_Pl_6,01015,MonocotLeafC,6,11/8/2018,MonocotLeaf,Terrestrial,Plant,PrimaryProducer,Yes,Anthony,grass sp,21.64051,-158.06264,FreezeDry,SJ510,Freezer1,Terrestrial Site 6,50ml,
WMEA_01016_An_6,01016,MosquitoA,6,11/8/2018,Mosquito,Terrestrial,Animal,Carnivore,No,Matt,,21.64051,-158.06264,Sort,,,,,Resample
WMEA_01017_An_6,01017,MosquitoB,6,11/8/2018,Mosquito,Terrestrial,Animal,Carnivore,No,Matt,,21.64051,-158.06264,Sort,,,,,Resample
WMEA_01018_An_6,01018,MosquitoC,6,11/8/2018,Mosquito,Terrestrial,Animal,Carnivore,No,Matt,,21.64051,-158.06264,Sort,,,,,Resample
WMEA_01019_An_6,01019,LitterArthroA,6,11/8/2018,LitterArthro,Terrestrial,Animal,Multiple,No,Nhu,Same location as emergence,21.64051,-158.06264,Sort,Lanai,Nhu's Lab,,,
WMEA_01020_An_6,01020,LitterArthroB,6,11/8/2018,LitterArthro,Terrestrial,Animal,Multiple,No,Nhu,,21.64051,-158.06264,Sort,Lanai,Nhu's Lab,,,
WMEA_01021_An_6,01021,LitterArthroC,6,11/8/2018,LitterArthro,Terrestrial,Animal,Multiple,No,Nhu,,21.64051,-158.06264,Sort,Lanai,Nhu's Lab,,,
WMEA_01022_An_6,01022,FruitFeederA,6,11/8/2018,FruitFeeder,Terrestrial,Animal,Herbivore,No,Nhu,Drosophila,21.64051,-158.06264,Sort,SJ510,Nhu's Lab,,,
WMEA_01023_An_6,01023,FruitFeederB,6,11/8/2018,FruitFeeder,Terrestrial,Animal,Herbivore,No,Nhu,Drosophila,21.64051,-158.06264,Sort,SJ510,Nhu's Lab,,,
WMEA_01024_An_6,01024,FruitFeederC,6,11/8/2018,FruitFeeder,Terrestrial,Animal,Herbivore,No,Nhu,Drosophila,21.64051,-158.06264,Sort,SJ510,Nhu's Lab,,,
WMEA_01025_An_6,01025,EmergenceA,6,11/8/2018,WoodArthropod,Terrestrial,Animal,Herbivore,NA,Nhu,,21.64051,-158.06264,Sort,Lanai,Nhu's Lab,,,
WMEA_01026_An_6,01026,EmergenceB,6,11/8/2018,WoodArthropod,Terrestrial,Animal,Herbivore,NA,Nhu,,21.64051,-158.06264,Sort,Lanai,Nhu's Lab,,,
WMEA_01027_An_6,01027,EmergenceC,6,11/8/2018,WoodArthropod,Terrestrial,Animal,Herbivore,NA,Nhu,,21.64051,-158.06264,Sort,Lanai,Nhu's Lab,,,
WMEA_01028_An_6,01028,LeafArthroA,6,11/8/2018,LeafArthropod,Terrestrial,Animal,Herbivore,Yes,Nhu,Grasshopper,21.64051,-158.06264,Sort,SJ510,Nhu's Lab,Terrestrial Site 6,2ml,
WMEA_01029_An_6,01029,LeafArthroB,6,11/8/2018,LeafArthropod,Terrestrial,Animal,Herbivore,Yes,Nhu,Grasshopper,21.64051,-158.06264,Sort,SJ510,Nhu's Lab,Terrestrial Site 6,2ml,
WMEA_01030_An_6,01030,LeafArthroC,6,11/8/2018,LeafArthropod,Terrestrial,Animal,Herbivore,Yes,Nhu,Small beetles?,21.64051,-158.06264,Sort,SJ510,Nhu's Lab,Terrestrial Site 6,2ml,
WMEA_01031_No_6,01031,SoilChemA,6,11/8/2018,SoilChem,Terrestrial,Nonhost,Environmental,NA,Nhu,,21.64051,-158.06264,,,,,,
WMEA_01032_No_6,01032,SoilChemB,6,11/8/2018,SoilChem,Terrestrial,Nonhost,Environmental,NA,Nhu,,21.64051,-158.06264,,,,,,
WMEA_01033_No_6,01033,SoilChemC,6,11/8/2018,SoilChem,Terrestrial,Nonhost,Environmental,NA,Nhu,,21.64051,-158.06264,,,,,,
WMEA_01034_No_6,01034,SoilShallowA,6,11/8/2018,SoilShallow,Terrestrial,Nonhost,Environmental,Yes,Nhu,,21.64051,-158.06264,Weigh,SJ510,Freezer1,Terrestrial Site 6,Sandwich ziploc,
WMEA_01035_No_6,01035,SoilShallowB,6,11/8/2018,SoilShallow,Terrestrial,Nonhost,Environmental,Yes,Nhu,,21.64051,-158.06264,Weigh,SJ510,Freezer1,Terrestrial Site 6,Sandwich ziploc,
WMEA_01036_No_6,01036,SoilShallowC,6,11/8/2018,SoilShallow,Terrestrial,Nonhost,Environmental,Yes,Nhu,,21.64051,-158.06264,Weigh,SJ510,Freezer1,Terrestrial Site 6,Sandwich ziploc,
